Timestamp,WiFi Attenuation,Signal Strength
10:21:53,14,-052
10:21:54,14,-050
10:21:55,14,-050
10:21:56,14,-051
10:21:57,14,-050
10:21:58,14,-052
10:22:00,14,-050
10:22:01,14,-051
10:22:02,13,-052
10:22:03,13,-051
10:22:04,13,-050
10:22:05,13,-051
10:22:06,13,-050
10:22:07,13,-050
10:22:08,13,-049
10:22:09,13,-051
10:22:10,13,-049
10:22:11,13,-050
10:22:12,13,-050
10:22:13,12,-049
10:22:14,12,-048
10:22:16,12,-048
10:22:17,12,-052
10:22:18,12,-054
10:22:19,12,-052
10:22:20,12,-052
10:22:21,12,-051
10:22:22,12,-051
10:22:23,12,-051
10:22:24,12,-051
10:22:25,11,-051
10:22:26,11,-047
10:22:27,11,-048
10:22:28,11,-047
10:22:29,11,-050
10:22:30,11,-047
10:22:31,11,-047
10:22:32,11,-048
10:22:33,11,-047
10:22:35,11,-047
10:22:36,11,-047
10:22:37,10,-047
10:22:38,10,-046
10:22:39,10,-047
10:22:40,10,-048
10:22:41,10,-046
10:22:42,10,-048
10:22:43,10,-049
10:22:44,10,-049
10:22:45,10,-046
10:22:46,10,-047
10:22:47,10,-048
10:22:48,9,-046
10:22:49,9,-046
10:22:50,9,-045
10:22:52,9,-045
10:22:53,9,-045
10:22:54,9,-045
10:22:55,9,-045
10:22:56,9,-045
10:22:57,9,-046
10:22:58,9,-048
10:22:59,9,-049
10:23:00,8,-049
10:23:01,8,-048
10:23:02,8,-048
10:23:03,8,-048
10:23:04,8,-047
10:23:05,8,-047
10:23:06,8,-048
10:23:07,8,-044
10:23:08,8,-044
10:23:10,8,-044
10:23:11,8,-044
10:23:12,7,-044
10:23:13,7,-043
10:23:14,7,-043
10:23:15,7,-043
10:23:16,7,-043
10:23:17,7,-044
10:23:18,7,-043
10:23:19,7,-043
10:23:20,7,-042
10:23:21,7,-043
10:23:22,7,-043
10:23:23,6,-043
10:23:24,6,-044
10:23:25,6,-042
10:23:26,6,-042
10:23:28,6,-042
10:23:29,6,-042
10:23:30,6,-041
10:23:31,6,-041
10:23:32,6,-042
10:23:33,6,-042
10:23:34,6,-042
10:23:35,5,-042
10:23:36,5,-042
10:23:37,5,-042
10:23:38,5,-044
10:23:39,5,-044
10:23:40,5,-044
10:23:41,5,-044
10:23:42,5,-044
10:23:43,5,-043
10:23:44,5,-044
10:23:46,5,-044
10:23:47,4,-043
10:23:48,4,-042
10:23:49,4,-040
10:23:50,4,-040
10:23:51,4,-039
10:23:52,4,-040
10:23:53,4,-040
10:23:54,4,-040
10:23:55,4,-040
10:23:56,4,-039
10:23:57,4,-039
10:23:58,3,-039
10:23:59,3,-038
10:24:00,3,-038
10:24:01,3,-038
10:24:03,3,-039
10:24:04,3,-040
10:24:05,3,-040
10:24:06,3,-040
10:24:07,3,-040
10:24:08,3,-039
10:24:09,3,-040
10:24:10,2,-039
10:24:11,2,-039
10:24:12,2,-038
10:24:13,2,-039
10:24:14,2,-038
10:24:15,2,-038
10:24:16,2,-039
10:24:17,2,-039
10:24:18,2,-040
10:24:20,2,-042
10:24:21,2,-045
10:24:22,1,-050
10:24:23,1,-047
10:24:24,1,-041
10:24:25,1,-041
10:24:26,1,-042
10:24:27,1,-042
10:24:28,1,-037
10:24:29,1,-038
10:24:30,1,-038
10:24:31,1,-037
10:24:32,1,-038
10:24:33,0,-037
10:24:34,0,-037
10:24:35,0,-037
10:24:36,0,-037
10:24:37,0,-037
10:24:38,0,-037
10:24:39,0,-037
10:24:41,0,-037
10:24:42,0,-037
10:24:43,0,-037
10:24:44,0,-038
10:24:45,1,-038
10:24:46,1,-038
10:24:47,1,-038
10:24:48,1,-038
10:24:49,1,-036
10:24:50,1,-039
10:24:51,1,-037
10:24:52,1,-038
10:24:53,1,-038
10:24:54,1,-038
10:24:55,1,-038
10:24:56,2,-038
10:24:58,2,-037
10:24:59,2,-039
10:25:00,2,-041
10:25:01,2,-042
10:25:02,2,-042
10:25:03,2,-042
10:25:04,2,-042
10:25:05,2,-042
10:25:06,2,-042
10:25:07,2,-042
10:25:08,3,-041
10:25:09,3,-039
10:25:10,3,-040
10:25:11,3,-040
10:25:12,3,-040
10:25:13,3,-040
10:25:14,3,-041
10:25:15,3,-040
10:25:17,3,-040
10:25:18,3,-040
10:25:19,3,-040
10:25:20,4,-039
10:25:21,4,-040
10:25:22,4,-040
10:25:23,4,-041
10:25:24,4,-041
10:25:25,4,-040
10:25:26,4,-039
10:25:27,4,-040
10:25:28,4,-041
10:25:29,4,-041
10:25:30,4,-041
10:25:31,5,-041
10:25:32,5,-042
10:25:34,5,-046
10:25:35,5,-043
10:25:36,5,-042
10:25:37,5,-042
10:25:38,5,-042
10:25:39,5,-043
10:25:40,5,-044
10:25:41,5,-045
10:25:42,5,-045
10:25:43,6,-045
10:25:44,6,-046
10:25:45,6,-047
10:25:46,6,-047
10:25:47,6,-047
10:25:48,6,-046
10:25:49,6,-043
10:25:50,6,-043
10:25:51,6,-044
10:25:52,6,-043
10:25:54,6,-044
10:25:55,7,-044
10:25:56,7,-044
10:25:57,7,-045
10:25:58,7,-045
10:25:59,7,-046
10:26:00,7,-044
10:26:01,7,-045
10:26:02,7,-046
10:26:03,7,-044
10:26:04,7,-045
10:26:05,7,-045
10:26:06,8,-045
10:26:07,8,-045
10:26:08,8,-046
10:26:09,8,-044
10:26:10,8,-045
10:26:12,8,-045
10:26:13,8,-045
10:26:14,8,-045
10:26:15,8,-046
10:26:16,8,-045
10:26:17,8,-045
10:26:18,9,-045
10:26:19,9,-045
10:26:20,9,-047
10:26:21,9,-049
10:26:22,9,-050
10:26:23,9,-051
10:26:24,9,-051
10:26:25,9,-050
10:26:26,9,-050
10:26:27,9,-050
10:26:28,9,-050
10:26:30,10,-048
10:26:31,10,-047
10:26:32,10,-048
10:26:33,10,-048
10:26:34,10,-048
10:26:35,10,-048
10:26:36,10,-048
10:26:37,10,-050
10:26:38,10,-047
10:26:39,10,-046
10:26:40,10,-046
10:26:41,11,-048
10:26:42,11,-048
10:26:43,11,-048
10:26:44,11,-048
10:26:45,11,-051
10:26:47,11,-049
10:26:48,11,-048
10:26:49,11,-049
10:26:50,11,-048
10:26:51,11,-052
10:26:52,11,-049
10:26:53,12,-049
10:26:54,12,-049
10:26:55,12,-051
10:26:56,12,-049
10:26:57,12,-049
10:26:58,12,-050
10:26:59,12,-052
10:27:00,12,-049
10:27:01,12,-057
10:27:03,12,-057
10:27:04,12,-055
10:27:05,13,-053
10:27:06,13,-052
10:27:07,13,-056
10:27:08,13,-056
10:27:09,13,-057
10:27:10,13,-053
10:27:11,13,-052
10:27:12,13,-051
10:27:13,13,-053
10:27:14,13,-054
10:27:15,13,-051
10:27:16,14,-050
10:27:17,14,-052
10:27:18,14,-053
10:27:19,14,-057
10:27:20,14,-051
10:27:21,14,-053
10:27:23,14,-052
10:27:24,14,-051
10:27:25,14,-054
10:27:26,14,-054
10:27:27,14,-052
10:27:28,15,-052
10:27:29,15,-054
10:27:30,15,-053
10:27:31,15,-051
10:27:32,15,-052
10:27:33,15,-053
10:27:34,15,-052
10:27:35,15,-054
10:27:36,15,-053
10:27:37,15,-053
10:27:39,15,-052
10:27:40,16,-054
10:27:41,16,-055
10:27:42,16,-056
10:27:43,16,-057
10:27:44,16,-057
10:27:45,16,-059
10:27:46,16,-059
10:27:47,16,-058
10:27:48,16,-058
10:27:49,16,-058
10:27:50,16,-058
10:27:51,17,-058
10:27:52,17,-056
10:27:53,17,-057
10:27:54,17,-054
10:27:56,17,-054
10:27:57,17,-054
10:27:58,17,-057
10:27:59,17,-056
10:28:00,17,-060
10:28:01,17,-060
10:28:02,17,-055
10:28:03,18,-056
10:28:04,18,-058
10:28:05,18,-060
10:28:06,18,-060
10:28:07,18,-059
10:28:08,18,-058
10:28:09,18,-056
10:28:10,18,-060
10:28:12,18,-056
10:28:13,18,-057
10:28:14,18,-059
10:28:15,19,-060
10:28:16,19,-057
10:28:17,19,-059
10:28:18,19,-060
10:28:19,19,-060
10:28:20,19,-056
10:28:21,19,-059
10:28:22,19,-057
10:28:23,19,-058
10:28:24,19,-058
10:28:26,19,-059
10:28:27,20,-060
10:28:28,20,-060
10:28:29,20,-060
10:28:30,20,-061
10:28:31,20,-061
10:28:32,20,-061
10:28:33,20,-059
10:28:34,20,-057
10:28:35,20,-059
10:28:36,20,-058
10:28:37,20,-059
10:28:38,21,-059
10:28:39,21,-058
10:28:40,21,-060
10:28:41,21,-062
10:28:42,21,-061
10:28:43,21,-060
10:28:45,21,-060
10:28:46,21,-060
10:28:47,21,-060
10:28:48,21,-062
10:28:49,21,-063
10:28:50,22,-063
10:28:51,22,-061
10:28:52,22,-062
10:28:53,22,-062
10:28:54,22,-063
10:28:55,22,-062
10:28:56,22,-061
10:28:57,22,-061
10:28:58,22,-061
10:28:59,22,-061
10:29:00,22,-062
10:29:01,23,-062
10:29:03,23,-062
10:29:04,23,-062
10:29:05,23,-062
10:29:06,23,-062
10:29:07,23,-061
10:29:08,23,-061
10:29:09,23,-060
10:29:10,23,-061
10:29:11,23,-064
10:29:12,23,-065
10:29:13,24,-066
10:29:14,24,-064
10:29:15,24,-064
10:29:16,24,-064
10:29:17,24,-064
10:29:18,24,-064
10:29:19,24,-064
10:29:20,24,-064
10:29:22,24,-063
10:29:23,24,-063
10:29:24,24,-063
10:29:25,25,-063
10:29:26,25,-063
10:29:27,25,-063
10:29:28,25,-063
10:29:29,25,-065
10:29:30,25,-065
10:29:31,25,-066
10:29:32,25,-064
10:29:33,25,-065
10:29:34,25,-064
10:29:35,25,-064
10:29:36,26,-065
10:29:38,26,-067
10:29:39,26,-067
10:29:40,26,-067
10:29:41,26,-065
10:29:42,26,-065
10:29:43,26,-065
10:29:44,26,-065
10:29:45,26,-065
10:29:46,26,-065
10:29:47,26,-065
10:29:48,27,-065
10:29:49,27,-066
10:29:50,27,-066
10:29:51,27,-066
10:29:52,27,-066
10:29:53,27,-066
10:29:55,27,-067
10:29:56,27,-067
10:29:57,27,-067
10:29:58,27,-066
10:29:59,27,-067
10:30:00,28,-067
10:30:01,28,-067
10:30:02,28,-067
10:30:03,28,-067
10:30:04,28,-067
10:30:05,28,-067
10:30:06,28,-067
10:30:07,28,-067
10:30:08,28,-067
10:30:09,28,-067
10:30:11,28,-068
10:30:12,29,-067
10:30:13,29,-068
10:30:14,29,-068
10:30:15,29,-068
10:30:16,29,-070
10:30:17,29,-070
10:30:18,29,-070
10:30:19,29,-070
10:30:20,29,-071
10:30:21,29,-071
10:30:22,29,-071
10:30:23,30,-072
10:30:24,30,-072
10:30:25,30,-072
10:30:26,30,-072
10:30:27,30,-072
10:30:29,30,-072
10:30:30,30,-072
10:30:31,30,-072
10:30:32,30,-071
10:30:33,30,-071
10:30:34,30,-071
10:30:35,29,-071
10:30:36,29,-071
10:30:37,29,-071
10:30:38,29,-071
10:30:39,29,-071
10:30:40,29,-071
10:30:41,29,-071
10:30:42,29,-071
10:30:43,29,-071
10:30:44,29,-071
10:30:45,29,-071
10:30:46,28,-071
10:30:47,28,-069
10:30:48,28,-069
10:30:49,28,-069
10:30:50,28,-069
10:30:51,28,-069
10:30:52,28,-069
10:30:53,28,-069
10:30:55,28,-069
10:30:56,28,-069
10:30:57,28,-069
10:30:58,27,-070
10:30:59,27,-068
10:31:00,27,-068
10:31:01,27,-068
10:31:02,27,-068
10:31:03,27,-070
10:31:04,27,-070
10:31:05,27,-070
10:31:06,27,-069
10:31:07,27,-071
10:31:08,27,-071
10:31:09,26,-071
10:31:10,26,-071
10:31:11,26,-067
10:31:12,26,-067
10:31:13,26,-066
10:31:14,26,-066
10:31:15,26,-067
10:31:16,26,-067
10:31:17,26,-067
10:31:18,26,-067
10:31:20,26,-067
10:31:21,25,-068
10:31:22,25,-068
10:31:23,25,-066
10:31:24,25,-065
10:31:25,25,-065
10:31:26,25,-065
10:31:27,25,-064
10:31:28,25,-066
10:31:29,25,-066
10:31:30,25,-066
10:31:31,25,-065
10:31:32,24,-065
10:31:33,24,-063
10:31:34,24,-063
10:31:35,24,-063
10:31:36,24,-064
10:31:37,24,-065
10:31:38,24,-065
10:31:39,24,-065
10:31:40,24,-065
10:31:41,24,-065
10:31:42,24,-065
10:31:44,23,-064
10:31:45,23,-064
10:31:46,23,-064
10:31:47,23,-064
10:31:48,23,-064
10:31:49,23,-065
10:31:50,23,-065
10:31:51,23,-065
10:31:52,23,-065
10:31:53,23,-065
10:31:54,23,-065
10:31:55,22,-064
10:31:56,22,-064
10:31:57,22,-063
10:31:58,22,-063
10:31:59,22,-063
10:32:00,22,-063
10:32:01,22,-063
10:32:02,22,-063
10:32:03,22,-063
10:32:04,22,-062
10:32:05,22,-061
10:32:07,21,-061
10:32:08,21,-061
10:32:09,21,-062
10:32:10,21,-062
10:32:11,21,-061
10:32:12,21,-061
10:32:13,21,-062
10:32:14,21,-061
10:32:15,21,-059
10:32:16,21,-059
10:32:17,21,-061
10:32:18,20,-061
10:32:19,20,-061
10:32:20,20,-060
10:32:21,20,-060
10:32:22,20,-060
10:32:23,20,-060
10:32:24,20,-060
10:32:25,20,-059
10:32:26,20,-060
10:32:27,20,-061
10:32:28,20,-061
10:32:29,19,-060
10:32:31,19,-060
10:32:32,19,-060
10:32:33,19,-057
10:32:34,19,-060
10:32:35,19,-059
10:32:36,19,-060
10:32:37,19,-060
10:32:38,19,-060
10:32:39,19,-058
10:32:40,19,-058
10:32:41,18,-058
10:32:42,18,-060
10:32:43,18,-059
10:32:44,18,-058
10:32:45,18,-057
10:32:46,18,-060
10:32:47,18,-057
10:32:49,18,-058
10:32:50,18,-058
10:32:51,18,-058
10:32:52,18,-058
10:32:53,17,-057
10:32:54,17,-057
10:32:55,17,-054
10:32:56,17,-055
10:32:57,17,-056
10:32:58,17,-057
10:32:59,17,-058
10:33:00,17,-058
10:33:01,17,-058
10:33:02,17,-058
10:33:03,17,-061
10:33:04,16,-061
10:33:05,16,-061
10:33:06,16,-056
10:33:07,16,-056
10:33:09,16,-058
10:33:10,16,-054
10:33:11,16,-057
10:33:12,16,-057
10:33:13,16,-054
10:33:14,16,-057
10:33:15,16,-053
10:33:16,15,-054
10:33:17,15,-054
10:33:18,15,-056
10:33:19,15,-054
10:33:20,15,-053
10:33:21,15,-052
10:33:22,15,-051
10:33:23,15,-051
10:33:25,15,-055
10:33:26,15,-051
10:33:27,15,-052
10:33:28,14,-057
10:33:29,14,-054
10:33:30,14,-050
10:33:31,14,-056
10:33:32,14,-050
10:33:33,14,-051
10:33:34,14,-052
10:33:35,14,-051
10:33:36,14,-054
10:33:37,14,-051
10:33:38,14,-053
10:33:39,13,-054
10:33:40,13,-058
10:33:41,13,-057
10:33:42,13,-060
10:33:43,13,-057
10:33:44,13,-055
10:33:46,13,-055
10:33:47,13,-057
10:33:48,13,-054
10:33:49,13,-051
10:33:50,13,-050
10:33:51,12,-050
10:33:52,12,-050
10:33:53,12,-049
10:33:54,12,-051
10:33:55,12,-049
10:33:56,12,-050
10:33:57,12,-053
10:33:58,12,-055
10:33:59,12,-049
10:34:00,12,-052
10:34:01,12,-049
10:34:03,11,-050
10:34:04,11,-049
10:34:05,11,-048
10:34:06,11,-050
10:34:07,11,-052
10:34:08,11,-048
10:34:09,11,-049
10:34:10,11,-052
10:34:11,11,-050
10:34:12,11,-048
10:34:13,11,-052
10:34:14,10,-048
10:34:15,10,-048
10:34:16,10,-049
10:34:18,10,-048
10:34:19,10,-048
10:34:20,10,-050
10:34:21,10,-052
10:34:22,10,-053
10:34:23,10,-056
10:34:24,10,-055
10:34:25,10,-052
10:34:26,9,-055
10:34:27,9,-056
10:34:28,9,-047
10:34:29,9,-047
10:34:30,9,-047
10:34:31,9,-047
10:34:32,9,-047
10:34:33,9,-047
10:34:34,9,-047
10:34:36,9,-050
10:34:37,9,-047
10:34:38,8,-047
10:34:39,8,-046
10:34:40,8,-047
10:34:41,8,-046
10:34:42,8,-045
10:34:43,8,-044
10:34:44,8,-045
10:34:45,8,-045
10:34:46,8,-043
10:34:47,8,-043
10:34:48,8,-044
10:34:49,7,-045
10:34:50,7,-043
10:34:51,7,-041
10:34:52,7,-043
10:34:54,7,-042
10:34:55,7,-042
10:34:56,7,-044
10:34:57,7,-045
10:34:58,7,-042
10:34:59,7,-043
10:35:00,7,-045
10:35:01,6,-047
10:35:02,6,-047
10:35:03,6,-047
10:35:04,6,-046
10:35:05,6,-046
10:35:06,6,-046
10:35:07,6,-046
10:35:08,6,-046
10:35:09,6,-041
10:35:10,6,-041
10:35:11,6,-041
10:35:12,5,-041
10:35:14,5,-041
10:35:15,5,-040
10:35:16,5,-040
10:35:17,5,-040
10:35:18,5,-040
10:35:19,5,-040
10:35:20,5,-040
10:35:21,5,-040
10:35:22,5,-040
10:35:23,5,-040
10:35:24,4,-040
10:35:25,4,-040
10:35:26,4,-039
10:35:27,4,-039
10:35:28,4,-039
10:35:29,4,-039
10:35:30,4,-041
10:35:32,4,-039
10:35:33,4,-040
10:35:34,4,-040
10:35:35,4,-039
10:35:36,3,-041
10:35:37,3,-040
10:35:38,3,-040
10:35:39,3,-039
10:35:40,3,-042
10:35:41,3,-043
10:35:42,3,-047
10:35:43,3,-047
10:35:44,3,-047
10:35:45,3,-044
10:35:46,3,-044
10:35:47,2,-044
10:35:48,2,-045
10:35:49,2,-047
10:35:50,2,-038
10:35:51,2,-038
10:35:53,2,-038
10:35:54,2,-037
10:35:55,2,-038
10:35:56,2,-037
10:35:57,2,-037
10:35:58,2,-037
10:35:59,1,-037
10:36:00,1,-037
10:36:01,1,-036
10:36:02,1,-036
10:36:03,1,-036
10:36:04,1,-036
10:36:05,1,-036
10:36:06,1,-036
10:36:07,1,-036
10:36:08,1,-036
10:36:09,1,-036
10:36:11,0,-036
10:36:12,0,-036
10:36:13,0,-035
10:36:14,0,-036
10:36:15,0,-036
10:36:16,0,-035
10:36:17,0,-036
10:36:18,0,-036
10:36:19,0,-036
10:36:20,0,-036
10:36:21,0,-039
10:36:22,1,-040
10:36:23,1,-049
10:36:24,1,-049
10:36:25,1,-041
10:36:26,1,-040
10:36:27,1,-041
10:36:28,1,-041
10:36:30,1,-041
10:36:31,1,-036
10:36:32,1,-036
10:36:33,1,-036
10:36:34,2,-036
10:36:35,2,-037
10:36:36,2,-037
10:36:37,2,-037
10:36:38,2,-037
10:36:39,2,-037
10:36:40,2,-037
10:36:41,2,-037
10:36:42,2,-037
10:36:43,2,-037
10:36:44,2,-037
10:36:45,3,-037
10:36:47,3,-038
10:36:48,3,-038
10:36:49,3,-038
10:36:50,3,-038
10:36:51,3,-038
10:36:52,3,-039
10:36:53,3,-038
10:36:54,3,-038
10:36:55,3,-038
10:36:56,3,-038
10:36:57,4,-038
10:36:58,4,-039
10:36:59,4,-039
10:37:00,4,-039
10:37:01,4,-041
10:37:02,4,-043
10:37:03,4,-044
10:37:04,4,-044
10:37:06,4,-048
10:37:07,4,-048
10:37:08,4,-049
10:37:09,5,-045
10:37:10,5,-045
10:37:11,5,-042
10:37:12,5,-041
10:37:13,5,-042
10:37:14,5,-042
10:37:15,5,-042
10:37:16,5,-043
10:37:17,5,-043
10:37:18,5,-043
10:37:19,5,-043
10:37:20,6,-042
10:37:21,6,-043
10:37:22,6,-043
10:37:23,6,-043
10:37:24,6,-045
10:37:25,6,-045
10:37:27,6,-044
10:37:28,6,-044
10:37:29,6,-044
10:37:30,6,-041
10:37:31,6,-040
10:37:32,7,-042
10:37:33,7,-043
10:37:34,7,-043
10:37:35,7,-042
10:37:36,7,-042
10:37:37,7,-042
10:37:38,7,-042
10:37:39,7,-042
10:37:40,7,-042
10:37:41,7,-047
10:37:42,7,-053
10:37:43,8,-052
10:37:44,8,-048
10:37:46,8,-047
10:37:47,8,-048
10:37:48,8,-048
10:37:49,8,-049
10:37:50,8,-049
10:37:51,8,-046
10:37:52,8,-044
10:37:53,8,-045
10:37:54,8,-044
10:37:55,9,-044
10:37:56,9,-053
10:37:57,9,-047
10:37:58,9,-045
10:37:59,9,-047
10:38:00,9,-045
10:38:01,9,-045
10:38:02,9,-045
10:38:03,9,-044
10:38:05,9,-046
10:38:06,9,-045
10:38:07,10,-045
10:38:08,10,-046
10:38:09,10,-046
10:38:10,10,-049
10:38:11,10,-048
10:38:12,10,-046
10:38:13,10,-051
10:38:14,10,-046
10:38:15,10,-046
10:38:16,10,-048
10:38:17,10,-049
10:38:18,11,-049
10:38:19,11,-047
10:38:20,11,-047
10:38:22,11,-047
10:38:23,11,-052
10:38:24,11,-055
10:38:25,11,-053
10:38:26,11,-053
10:38:27,11,-053
10:38:28,11,-053
10:38:29,11,-052
10:38:30,12,-052
10:38:31,12,-052
10:38:32,12,-048
10:38:33,12,-048
10:38:34,12,-048
10:38:35,12,-048
10:38:36,12,-049
10:38:37,12,-048
10:38:38,12,-048
10:38:39,12,-050
10:38:40,12,-054
10:38:42,13,-048
10:38:43,13,-052
10:38:44,13,-049
10:38:45,13,-048
10:38:46,13,-048
10:38:47,13,-052
10:38:48,13,-050
10:38:49,13,-053
10:38:50,13,-051
10:38:51,13,-051
10:38:52,13,-049
10:38:53,14,-048
10:38:54,14,-051
10:38:55,14,-050
10:38:56,14,-053
10:38:57,14,-052
10:38:58,14,-050
10:39:00,14,-051
10:39:01,14,-050
10:39:02,14,-049
10:39:03,14,-051
10:39:04,14,-055
10:39:05,15,-055
10:39:06,15,-055
10:39:07,15,-055
10:39:08,15,-055
10:39:09,15,-055
10:39:10,15,-055
10:39:11,15,-055
10:39:12,15,-050
10:39:13,15,-051
10:39:14,15,-051
10:39:15,15,-051
10:39:16,16,-052
10:39:17,16,-052
10:39:18,16,-053
10:39:19,16,-055
10:39:21,16,-054
10:39:22,16,-051
10:39:23,16,-051
10:39:24,16,-052
10:39:25,16,-051
10:39:26,16,-052
10:39:27,16,-051
10:39:28,17,-052
10:39:29,17,-052
10:39:30,17,-054
10:39:31,17,-053
10:39:32,17,-052
10:39:33,17,-052
10:39:34,17,-052
10:39:35,17,-057
10:39:36,17,-054
10:39:37,17,-052
10:39:39,17,-054
10:39:40,18,-053
10:39:41,18,-054
10:39:42,18,-054
10:39:43,18,-056
10:39:44,18,-058
10:39:45,18,-058
10:39:46,18,-058
10:39:47,18,-058
10:39:48,18,-057
10:39:49,18,-057
10:39:50,18,-058
10:39:51,19,-058
10:39:52,19,-053
10:39:53,19,-054
10:39:54,19,-057
10:39:55,19,-055
10:39:56,19,-053
10:39:57,19,-055
10:39:59,19,-057
10:40:00,19,-057
10:40:01,19,-055
10:40:02,19,-059
10:40:03,20,-055
10:40:04,20,-056
10:40:05,20,-059
10:40:06,20,-058
10:40:07,20,-057
10:40:08,20,-058
10:40:09,20,-056
10:40:10,20,-061
10:40:11,20,-059
10:40:12,20,-057
10:40:13,20,-058
10:40:14,21,-057
10:40:16,21,-056
10:40:17,21,-058
10:40:18,21,-058
10:40:19,21,-059
10:40:20,21,-060
10:40:21,21,-058
10:40:22,21,-059
10:40:23,21,-057
10:40:24,21,-057
10:40:25,21,-058
10:40:26,22,-060
10:40:27,22,-060
10:40:28,22,-060
10:40:29,22,-061
10:40:30,22,-061
10:40:31,22,-061
10:40:32,22,-061
10:40:33,22,-059
10:40:34,22,-062
10:40:35,22,-059
10:40:36,22,-060
10:40:38,23,-060
10:40:39,23,-060
10:40:40,23,-062
10:40:41,23,-062
10:40:42,23,-060
10:40:43,23,-060
10:40:44,23,-060
10:40:45,23,-060
10:40:46,23,-061
10:40:47,23,-061
10:40:48,23,-062
10:40:49,24,-061
10:40:50,24,-060
10:40:51,24,-062
10:40:52,24,-062
10:40:53,24,-062
10:40:55,24,-062
10:40:56,24,-062
10:40:57,24,-061
10:40:58,24,-061
10:40:59,24,-061
10:41:00,24,-062
10:41:01,25,-062
10:41:02,25,-062
10:41:03,25,-062
10:41:04,25,-062
10:41:05,25,-061
10:41:06,25,-061
10:41:07,25,-062
10:41:08,25,-063
10:41:09,25,-063
10:41:10,25,-063
10:41:11,25,-063
10:41:12,26,-064
10:41:13,26,-064
10:41:15,26,-064
10:41:16,26,-064
10:41:17,26,-064
10:41:18,26,-064
10:41:19,26,-063
10:41:20,26,-064
10:41:21,26,-064
10:41:22,26,-064
10:41:23,26,-064
10:41:24,27,-064
10:41:25,27,-064
10:41:26,27,-065
10:41:27,27,-065
10:41:28,27,-065
10:41:29,27,-064
10:41:30,27,-064
10:41:31,27,-064
10:41:32,27,-064
10:41:34,27,-064
10:41:35,27,-063
10:41:36,28,-064
10:41:37,28,-064
10:41:38,28,-064
10:41:39,28,-065
10:41:40,28,-067
10:41:41,28,-067
10:41:42,28,-067
10:41:43,28,-067
10:41:44,28,-067
10:41:45,28,-067
10:41:46,28,-068
10:41:47,29,-068
10:41:48,29,-066
10:41:49,29,-066
10:41:50,29,-066
10:41:51,29,-066
10:41:53,29,-066
10:41:54,29,-066
10:41:55,29,-067
10:41:56,29,-068
10:41:57,29,-068
10:41:58,29,-068
10:41:59,30,-068
10:42:00,30,-067
10:42:01,30,-067
10:42:02,30,-066
10:42:03,30,-066
10:42:04,30,-067
10:42:05,30,-067
10:42:06,30,-067
10:42:07,30,-067
10:42:08,30,-069
10:42:09,30,-068
10:42:10,29,-068
10:42:11,29,-069
10:42:12,29,-069
10:42:13,29,-069
10:42:14,29,-069
10:42:15,29,-069
10:42:16,29,-069
10:42:18,29,-069
10:42:19,29,-068
10:42:20,29,-068
10:42:21,29,-068
10:42:22,28,-068
10:42:23,28,-068
10:42:24,28,-067
10:42:25,28,-067
10:42:26,28,-067
10:42:27,28,-067
10:42:28,28,-067
10:42:29,28,-067
10:42:30,28,-067
10:42:31,28,-066
10:42:32,28,-066
10:42:33,27,-066
10:42:34,27,-065
10:42:36,27,-065
10:42:37,27,-065
10:42:38,27,-065
10:42:39,27,-065
10:42:40,27,-065
10:42:41,27,-068
10:42:42,27,-068
10:42:43,27,-067
10:42:44,27,-067
10:42:45,26,-068
10:42:46,26,-068
10:42:47,26,-068
10:42:48,26,-068
10:42:49,26,-068
10:42:50,26,-068
10:42:51,26,-066
10:42:53,26,-063
10:42:54,26,-063
10:42:55,26,-063
10:42:56,26,-063
10:42:57,25,-061
10:42:58,25,-061
10:42:59,25,-061
10:43:00,25,-061
10:43:01,25,-062
10:43:02,25,-062
10:43:03,25,-062
10:43:04,25,-063
10:43:05,25,-063
10:43:06,25,-063
10:43:07,25,-063
10:43:08,24,-063
10:43:09,24,-064
10:43:10,24,-062
10:43:11,24,-062
10:43:12,24,-062
10:43:13,24,-062
10:43:15,24,-062
10:43:16,24,-062
10:43:17,24,-062
10:43:18,24,-064
10:43:19,24,-064
10:43:20,23,-064
10:43:21,23,-064
10:43:22,23,-063
10:43:23,23,-062
10:43:24,23,-061
10:43:25,23,-061
10:43:26,23,-061
10:43:27,23,-063
10:43:28,23,-063
10:43:29,23,-063
10:43:30,23,-061
10:43:31,22,-061
10:43:32,22,-062
10:43:33,22,-062
10:43:34,22,-062
10:43:36,22,-064
10:43:37,22,-060
10:43:38,22,-059
10:43:39,22,-059
10:43:40,22,-059
10:43:41,22,-059
10:43:42,22,-059
10:43:43,21,-059
10:43:44,21,-061
10:43:45,21,-061
10:43:46,21,-061
10:43:47,21,-062
10:43:48,21,-060
10:43:49,21,-059
10:43:50,21,-059
10:43:51,21,-058
10:43:52,21,-058
10:43:53,21,-058
10:43:55,20,-057
10:43:56,20,-058
10:43:57,20,-056
10:43:58,20,-056
10:43:59,20,-058
10:44:00,20,-057
10:44:01,20,-058
10:44:02,20,-058
10:44:03,20,-059
10:44:04,20,-056
10:44:05,20,-059
10:44:06,19,-060
10:44:07,19,-055
10:44:08,19,-055
10:44:09,19,-055
10:44:10,19,-056
10:44:12,19,-057
10:44:13,19,-057
10:44:14,19,-056
