Timestamp,WiFi Attenuation,Signal Strength,Noise,Transfer Rate,Bandwidth
10:26:43,11,-048,-079,368 KBytes,3.01 Mbits/sec
10:26:44,11,-048,-078,393 KBytes,3.22 Mbits/sec
10:26:45,11,-048,-076,437 KBytes,3.58 Mbits/sec
10:26:46,11,-051,-075,488 KBytes,4.00 Mbits/sec
10:26:48,11,-049,-076,396 KBytes,3.24 Mbits/sec
10:26:49,11,-048,-075,339 KBytes,2.78 Mbits/sec
10:26:50,11,-049,-076,205 KBytes,1.68 Mbits/sec
10:26:51,11,-048,-078,146 KBytes,1.19 Mbits/sec
10:26:52,11,-052,-080,86.3 KBytes,707 Kbits/sec
10:26:53,11,-049,-083,284 KBytes,2.33 Mbits/sec
10:26:54,12,-049,-082,530 KBytes,4.34 Mbits/sec
10:26:55,12,-049,-080,352 KBytes,2.88 Mbits/sec
10:26:56,12,-051,-079,451 KBytes,3.70 Mbits/sec
10:26:57,12,-049,-077,478 KBytes,3.92 Mbits/sec
10:26:58,12,-049,-076,503 KBytes,4.12 Mbits/sec
10:26:58,12,-049,-076,287 KBytes,2.35 Mbits/sec
10:26:59,12,-050,-075,317 KBytes,2.59 Mbits/sec
10:27:00,12,-052,-073,379 KBytes,3.10 Mbits/sec
10:27:00,12,-052,-073,5.66 KBytes,503 Kbits/sec
10:27:00,12,-052,-073,12.4 MBytes,3.45 Mbits/sec
10:27:00,12,-052,-072,12.3 MBytes,3.42 Mbits/sec
10:27:12,13,-052,-078,300 KBytes,2.46 Mbits/sec
10:27:13,13,-051,-078,106 KBytes,869 Kbits/sec
10:27:14,13,-053,-078,116 KBytes,950 Kbits/sec
10:27:15,13,-054,-077,11.3 KBytes,92.6 Kbits/sec
10:27:16,13,-051,-077,115 KBytes,939 Kbits/sec
10:27:17,14,-050,-080,389 KBytes,3.19 Mbits/sec
10:27:18,14,-052,-081,452 KBytes,3.71 Mbits/sec
10:27:19,14,-053,-083,198 KBytes,1.62 Mbits/sec
10:27:20,14,-057,-085,165 KBytes,1.36 Mbits/sec
10:27:21,14,-051,-087,243 KBytes,1.99 Mbits/sec
10:27:23,14,-053,-090,385 KBytes,3.15 Mbits/sec
10:27:24,14,-052,-091,322 KBytes,2.64 Mbits/sec
10:27:25,14,-051,-091,273 KBytes,2.24 Mbits/sec
10:27:26,14,-054,-090,238 KBytes,1.95 Mbits/sec
10:27:27,14,-054,-089,191 KBytes,1.56 Mbits/sec
10:27:28,14,-052,-087,194 KBytes,1.59 Mbits/sec
10:27:29,15,-052,-086,250 KBytes,2.05 Mbits/sec
10:27:29,15,-052,-086,221 KBytes,1.81 Mbits/sec
10:27:30,15,-054,-087,279 KBytes,2.28 Mbits/sec
10:27:31,15,-053,-088,437 KBytes,3.58 Mbits/sec
10:27:32,15,-051,-087,716 KBytes,5.86 Mbits/sec
10:27:33,15,-052,-088,399 KBytes,3.27 Mbits/sec
10:27:34,15,-053,-088,239 KBytes,1.96 Mbits/sec
10:27:35,15,-052,-089,324 KBytes,2.65 Mbits/sec
10:27:36,15,-054,-088,406 KBytes,3.32 Mbits/sec
10:27:37,15,-053,-088,229 KBytes,1.88 Mbits/sec
10:27:38,15,-053,-087,242 KBytes,1.98 Mbits/sec
10:27:40,15,-052,-086,263 KBytes,2.15 Mbits/sec
10:27:41,16,-054,-087,137 KBytes,1.12 Mbits/sec
10:27:42,16,-055,-089,242 KBytes,1.98 Mbits/sec
10:27:42,16,-055,-089,7.07 KBytes,314 Kbits/sec
10:27:42,16,-055,-089,8.01 MBytes,2.23 Mbits/sec
10:27:42,16,-055,-089,7.90 MBytes,2.19 Mbits/sec
10:27:53,17,-056,-088,113 KBytes,927 Kbits/sec
10:27:54,17,-057,-089,97.6 KBytes,799 Kbits/sec
10:27:55,17,-054,-089,286 KBytes,2.34 Mbits/sec
10:27:57,17,-054,-089,277 KBytes,2.27 Mbits/sec
10:27:58,17,-054,-088,419 KBytes,3.43 Mbits/sec
10:27:59,17,-057,-085,359 KBytes,2.94 Mbits/sec
10:28:00,17,-056,-086,157 KBytes,1.29 Mbits/sec
10:28:00,17,-056,-086,154 KBytes,1.26 Mbits/sec
10:28:01,17,-060,-086,0.00 Bytes,0.00 bits/sec
10:28:02,17,-060,-087,102 KBytes,835 Kbits/sec
10:28:03,17,-055,-085,56.6 KBytes,463 Kbits/sec
10:28:04,18,-056,-084,5.66 KBytes,46.3 Kbits/sec
10:28:05,18,-058,-085,46.7 KBytes,382 Kbits/sec
10:28:06,18,-060,-088,0.00 Bytes,0.00 bits/sec
10:28:07,18,-060,-090,0.00 Bytes,0.00 bits/sec
10:28:08,18,-059,-089,33.9 KBytes,278 Kbits/sec
10:28:09,18,-058,-088,164 KBytes,1.34 Mbits/sec
10:28:10,18,-056,-087,133 KBytes,1.09 Mbits/sec
10:28:12,18,-060,-085,115 KBytes,938 Kbits/sec
10:28:13,18,-056,-085,42.4 KBytes,348 Kbits/sec
10:28:14,18,-057,-084,43.8 KBytes,359 Kbits/sec
10:28:15,18,-059,-084,116 KBytes,951 Kbits/sec
10:28:15,18,-059,-084,243 KBytes,1.99 Mbits/sec
10:28:16,19,-060,-082,107 KBytes,880 Kbits/sec
10:28:17,19,-057,-080,222 KBytes,1.82 Mbits/sec
10:28:18,19,-059,-082,154 KBytes,1.26 Mbits/sec
10:28:19,19,-060,-084,11.3 KBytes,92.6 Kbits/sec
10:28:20,19,-060,-087,8.48 KBytes,69.5 Kbits/sec
10:28:21,19,-056,-087,132 KBytes,1.08 Mbits/sec
10:28:22,19,-059,-088,83.4 KBytes,683 Kbits/sec
10:28:22,19,-059,-088,7.07 KBytes,1.86 Mbits/sec
10:28:22,19,-059,-088,3.65 MBytes,1.02 Mbits/sec
10:28:22,19,-059,-088,3.60 MBytes,1.01 Mbits/sec
10:28:34,20,-059,-080,194 KBytes,1.59 Mbits/sec
10:28:35,20,-057,-078,153 KBytes,1.25 Mbits/sec
10:28:36,20,-059,-078,103 KBytes,845 Kbits/sec
10:28:37,20,-058,-078,0.00 Bytes,0.00 bits/sec
10:28:38,20,-059,-077,0.00 Bytes,0.00 bits/sec
10:28:39,21,-059,-077,130 KBytes,1.07 Mbits/sec
10:28:40,21,-058,-076,127 KBytes,1.04 Mbits/sec
10:28:41,21,-060,-077,8.48 KBytes,69.5 Kbits/sec
10:28:42,21,-062,-077,56.6 KBytes,463 Kbits/sec
10:28:43,21,-061,-075,0.00 Bytes,0.00 bits/sec
10:28:45,21,-060,-077,0.00 Bytes,0.00 bits/sec
10:28:45,21,-060,-077,9.90 KBytes,81.1 Kbits/sec
10:28:46,21,-060,-079,0.00 Bytes,0.00 bits/sec
10:28:47,21,-060,-080,2.83 KBytes,23.2 Kbits/sec
10:28:48,21,-060,-080,0.00 Bytes,0.00 bits/sec
10:28:49,21,-062,-079,1.41 KBytes,11.6 Kbits/sec
10:28:50,21,-063,-079,0.00 Bytes,0.00 bits/sec
10:28:51,22,-063,-079,19.8 KBytes,162 Kbits/sec
10:28:52,22,-061,-077,18.4 KBytes,151 Kbits/sec
10:28:53,22,-062,-077,0.00 Bytes,0.00 bits/sec
10:28:54,22,-062,-076,0.00 Bytes,0.00 bits/sec
10:28:55,22,-063,-075,0.00 Bytes,0.00 bits/sec
10:28:56,22,-062,-076,0.00 Bytes,0.00 bits/sec
10:28:57,22,-061,-077,0.00 Bytes,0.00 bits/sec
10:28:58,22,-061,-078,0.00 Bytes,0.00 bits/sec
10:28:59,22,-061,-078,0.00 Bytes,0.00 bits/sec
10:29:00,22,-061,-077,0.00 Bytes,0.00 bits/sec
10:29:01,22,-062,-075,0.00 Bytes,0.00 bits/sec
10:29:02,23,-062,-074,0.00 Bytes,0.00 bits/sec
10:29:03,23,-062,-074,0.00 Bytes,0.00 bits/sec
10:29:04,23,-062,-073,0.00 Bytes,0.00 bits/sec
10:29:07,23,-062,-077,0.00 Bytes,0.00 bits/sec
10:29:07,23,-062,-077,935 KBytes,244 Kbits/sec
10:29:07,23,-062,-077,824 KBytes,215 Kbits/sec
10:29:18,24,-064,-078,87.7 KBytes,718 Kbits/sec
10:29:19,24,-064,-077,7.07 KBytes,57.9 Kbits/sec
10:29:20,24,-064,-078,33.9 KBytes,278 Kbits/sec
10:29:21,24,-064,-079,0.00 Bytes,0.00 bits/sec
10:29:22,24,-064,-078,2.83 KBytes,23.2 Kbits/sec
10:29:23,24,-063,-078,0.00 Bytes,0.00 bits/sec
10:29:24,24,-063,-078,0.00 Bytes,0.00 bits/sec
10:29:25,24,-063,-078,0.00 Bytes,0.00 bits/sec
10:29:26,25,-063,-078,0.00 Bytes,0.00 bits/sec
10:29:27,25,-063,-077,0.00 Bytes,0.00 bits/sec
10:29:28,25,-063,-075,0.00 Bytes,0.00 bits/sec
10:29:29,25,-063,-075,0.00 Bytes,0.00 bits/sec
10:29:30,25,-065,-076,0.00 Bytes,0.00 bits/sec
10:29:31,25,-065,-077,0.00 Bytes,0.00 bits/sec
10:29:32,25,-066,-079,39.6 KBytes,325 Kbits/sec
10:29:33,25,-064,-079,17.0 KBytes,139 Kbits/sec
10:29:34,25,-065,-078,22.6 KBytes,185 Kbits/sec
10:29:35,25,-064,-076,0.00 Bytes,0.00 bits/sec
10:29:36,25,-064,-077,38.2 KBytes,313 Kbits/sec
10:29:37,26,-065,-077,2.83 KBytes,23.2 Kbits/sec
10:29:38,26,-065,-077,4.24 KBytes,34.8 Kbits/sec
10:29:39,26,-067,-077,0.00 Bytes,0.00 bits/sec
10:29:40,26,-067,-077,0.00 Bytes,0.00 bits/sec
10:29:41,26,-067,-077,7.07 KBytes,58.0 Kbits/sec
10:29:42,26,-065,-077,0.00 Bytes,0.00 bits/sec
10:29:43,26,-065,-075,0.00 Bytes,0.00 bits/sec
10:29:44,26,-065,-075,0.00 Bytes,0.00 bits/sec
10:29:45,26,-065,-074,0.00 Bytes,0.00 bits/sec
10:29:46,26,-065,-076,0.00 Bytes,0.00 bits/sec
10:29:47,26,-065,-077,0.00 Bytes,0.00 bits/sec
10:29:48,26,-065,-077,0.00 Bytes,0.00 bits/sec
10:29:48,26,-065,-077,314 KBytes,84.0 Kbits/sec
10:29:48,26,-065,-077,263 KBytes,70.4 Kbits/sec
10:29:59,27,-066,-076,2.83 KBytes,23.1 Kbits/sec
10:30:00,27,-067,-075,0.00 Bytes,0.00 bits/sec
10:30:01,28,-067,-075,0.00 Bytes,0.00 bits/sec
10:30:02,28,-067,-076,0.00 Bytes,0.00 bits/sec
10:30:03,28,-067,-078,0.00 Bytes,0.00 bits/sec
10:30:04,28,-067,-078,0.00 Bytes,0.00 bits/sec
10:30:05,28,-067,-077,0.00 Bytes,0.00 bits/sec
10:30:06,28,-067,-076,0.00 Bytes,0.00 bits/sec
10:30:07,28,-067,-074,0.00 Bytes,0.00 bits/sec
10:30:08,28,-067,-073,0.00 Bytes,0.00 bits/sec
10:30:09,28,-067,-073,0.00 Bytes,0.00 bits/sec
10:30:10,28,-067,-074,0.00 Bytes,0.00 bits/sec
10:30:12,28,-068,-075,0.00 Bytes,0.00 bits/sec
10:30:13,29,-067,-075,0.00 Bytes,0.00 bits/sec
10:30:14,29,-068,-078,0.00 Bytes,0.00 bits/sec
10:30:14,29,-068,-078,0.00 Bytes,0.00 bits/sec
10:30:15,29,-068,-078,0.00 Bytes,0.00 bits/sec
10:30:16,29,-068,-079,1.41 KBytes,11.6 Kbits/sec
10:30:17,29,-070,-079,0.00 Bytes,0.00 bits/sec
10:30:18,29,-070,-076,0.00 Bytes,0.00 bits/sec
10:30:19,29,-070,-076,2.83 KBytes,23.2 Kbits/sec
10:30:20,29,-070,-077,0.00 Bytes,0.00 bits/sec
10:30:21,29,-071,-078,1.41 KBytes,11.6 Kbits/sec
10:30:22,29,-071,-079,0.00 Bytes,0.00 bits/sec
10:30:23,29,-071,-077,0.00 Bytes,0.00 bits/sec
10:30:24,30,-072,-075,1.41 KBytes,11.6 Kbits/sec
10:30:25,30,-072,-076,0.00 Bytes,0.00 bits/sec
10:30:26,30,-072,-076,0.00 Bytes,0.00 bits/sec
10:30:27,30,-072,-078,0.00 Bytes,0.00 bits/sec
10:30:28,30,-072,-079,0.00 Bytes,0.00 bits/sec
10:30:30,30,-072,-078,0.00 Bytes,0.00 bits/sec
10:30:31,30,-072,-076,0.00 Bytes,0.00 bits/sec
10:30:32,30,-072,-075,0.00 Bytes,0.00 bits/sec
10:30:32,30,-072,-075,0.00 Bytes,0.00 bits/sec
10:30:32,30,-072,-075,42.4 KBytes,10.4 Kbits/sec
10:30:32,30,-072,-075,9.90 KBytes,2.42 Kbits/sec
10:32:26,20,-059,-076,72.1 KBytes,591 Kbits/sec
10:32:27,20,-060,-076,70.7 KBytes,579 Kbits/sec
10:32:28,20,-061,-077,46.7 KBytes,382 Kbits/sec
10:32:29,20,-061,-078,4.24 KBytes,34.7 Kbits/sec
10:32:30,19,-060,-079,62.2 KBytes,510 Kbits/sec
10:32:32,19,-060,-080,89.1 KBytes,730 Kbits/sec
10:32:33,19,-060,-079,160 KBytes,1.31 Mbits/sec
10:32:34,19,-057,-078,181 KBytes,1.48 Mbits/sec
10:32:35,19,-060,-076,156 KBytes,1.27 Mbits/sec
10:32:36,19,-059,-076,167 KBytes,1.37 Mbits/sec
10:32:37,19,-060,-075,126 KBytes,1.03 Mbits/sec
10:32:38,19,-060,-077,17.0 KBytes,139 Kbits/sec
10:32:38,19,-060,-077,35.4 KBytes,290 Kbits/sec
10:32:39,19,-060,-077,36.8 KBytes,301 Kbits/sec
10:32:40,19,-058,-075,69.3 KBytes,568 Kbits/sec
10:32:41,19,-058,-073,43.8 KBytes,359 Kbits/sec
10:32:42,18,-058,-073,18.4 KBytes,151 Kbits/sec
10:32:43,18,-060,-074,208 KBytes,1.70 Mbits/sec
10:32:44,18,-059,-075,161 KBytes,1.32 Mbits/sec
10:32:45,18,-058,-076,216 KBytes,1.77 Mbits/sec
10:32:46,18,-057,-077,112 KBytes,915 Kbits/sec
10:32:47,18,-060,-077,96.2 KBytes,788 Kbits/sec
10:32:48,18,-057,-079,52.3 KBytes,429 Kbits/sec
10:32:50,18,-058,-078,0.00 Bytes,0.00 bits/sec
10:32:51,18,-058,-078,72.1 KBytes,591 Kbits/sec
10:32:52,18,-058,-077,74.9 KBytes,614 Kbits/sec
10:32:53,18,-058,-076,115 KBytes,938 Kbits/sec
10:32:54,17,-057,-077,93.3 KBytes,765 Kbits/sec
10:32:55,17,-057,-078,181 KBytes,1.48 Mbits/sec
10:32:56,17,-054,-077,188 KBytes,1.54 Mbits/sec
10:32:56,17,-054,-077,0.00 Bytes,0.00 bits/sec
10:32:56,17,-054,-077,2.94 MBytes,822 Kbits/sec
10:32:56,17,-054,-077,2.86 MBytes,797 Kbits/sec
10:33:09,16,-056,-078,175 KBytes,1.44 Mbits/sec
10:33:09,16,-056,-078,82.0 KBytes,672 Kbits/sec
10:33:10,16,-058,-077,156 KBytes,1.27 Mbits/sec
10:33:11,16,-054,-077,219 KBytes,1.80 Mbits/sec
10:33:12,16,-057,-079,21.2 KBytes,174 Kbits/sec
10:33:13,16,-057,-078,161 KBytes,1.32 Mbits/sec
10:33:14,16,-054,-077,160 KBytes,1.31 Mbits/sec
10:33:15,16,-057,-077,218 KBytes,1.78 Mbits/sec
10:33:16,16,-053,-075,184 KBytes,1.51 Mbits/sec
10:33:17,15,-054,-073,204 KBytes,1.67 Mbits/sec
10:33:18,15,-054,-072,177 KBytes,1.45 Mbits/sec
10:33:19,15,-056,-073,171 KBytes,1.40 Mbits/sec
10:33:20,15,-054,-075,137 KBytes,1.12 Mbits/sec
10:33:21,15,-053,-074,208 KBytes,1.70 Mbits/sec
10:33:22,15,-052,-076,247 KBytes,2.03 Mbits/sec
10:33:23,15,-051,-078,348 KBytes,2.85 Mbits/sec
10:33:24,15,-051,-078,329 KBytes,2.70 Mbits/sec
10:33:26,15,-055,-079,303 KBytes,2.48 Mbits/sec
10:33:26,15,-055,-079,344 KBytes,2.82 Mbits/sec
10:33:27,15,-051,-077,445 KBytes,3.65 Mbits/sec
10:33:28,15,-052,-075,320 KBytes,2.62 Mbits/sec
10:33:29,14,-057,-075,267 KBytes,2.19 Mbits/sec
10:33:30,14,-054,-075,339 KBytes,2.78 Mbits/sec
10:33:31,14,-050,-076,307 KBytes,2.51 Mbits/sec
10:33:32,14,-056,-075,279 KBytes,2.28 Mbits/sec
10:33:33,14,-050,-076,365 KBytes,2.99 Mbits/sec
10:33:34,14,-051,-077,536 KBytes,4.39 Mbits/sec
10:33:35,14,-052,-079,380 KBytes,3.12 Mbits/sec
10:33:36,14,-051,-079,395 KBytes,3.23 Mbits/sec
10:33:37,14,-054,-078,314 KBytes,2.57 Mbits/sec
10:33:37,14,-054,-078,29.7 KBytes,2.20 Mbits/sec
10:33:37,14,-054,-078,7.72 MBytes,2.15 Mbits/sec
10:33:37,14,-054,-078,7.64 MBytes,2.13 Mbits/sec
10:33:49,13,-054,-076,305 KBytes,2.50 Mbits/sec
10:33:50,13,-051,-077,130 KBytes,1.07 Mbits/sec
10:33:51,13,-050,-077,123 KBytes,1.01 Mbits/sec
10:33:52,12,-050,-078,116 KBytes,950 Kbits/sec
10:33:53,12,-050,-077,115 KBytes,939 Kbits/sec
10:33:54,12,-049,-076,314 KBytes,2.57 Mbits/sec
10:33:55,12,-051,-077,382 KBytes,3.13 Mbits/sec
10:33:56,12,-049,-077,474 KBytes,3.88 Mbits/sec
10:33:57,12,-050,-078,361 KBytes,2.95 Mbits/sec
10:33:58,12,-053,-080,481 KBytes,3.94 Mbits/sec
10:33:59,12,-055,-079,215 KBytes,1.76 Mbits/sec
10:34:00,12,-049,-077,288 KBytes,2.36 Mbits/sec
10:34:00,12,-049,-077,232 KBytes,1.90 Mbits/sec
10:34:01,12,-052,-075,338 KBytes,2.77 Mbits/sec
10:34:02,12,-049,-075,280 KBytes,2.29 Mbits/sec
10:34:04,11,-050,-075,344 KBytes,2.81 Mbits/sec
10:34:05,11,-049,-075,351 KBytes,2.87 Mbits/sec
10:34:06,11,-048,-076,201 KBytes,1.65 Mbits/sec
10:34:07,11,-050,-076,246 KBytes,2.02 Mbits/sec
10:34:08,11,-052,-076,167 KBytes,1.37 Mbits/sec
10:34:09,11,-048,-078,253 KBytes,2.07 Mbits/sec
10:34:10,11,-049,-080,199 KBytes,1.63 Mbits/sec
10:34:11,11,-052,-081,185 KBytes,1.52 Mbits/sec
10:34:12,11,-050,-081,201 KBytes,1.64 Mbits/sec
10:34:13,11,-048,-080,184 KBytes,1.51 Mbits/sec
10:34:14,11,-052,-080,194 KBytes,1.59 Mbits/sec
10:34:15,10,-048,-079,273 KBytes,2.24 Mbits/sec
10:34:15,10,-048,-079,334 KBytes,2.73 Mbits/sec
10:34:16,10,-048,-079,250 KBytes,2.05 Mbits/sec
10:34:17,10,-049,-083,609 KBytes,4.99 Mbits/sec
10:34:17,10,-049,-083,0.00 Bytes,0.00 bits/sec
10:34:18,10,-049,-083,8.08 MBytes,2.26 Mbits/sec
10:34:18,10,-049,-083,7.95 MBytes,2.22 Mbits/sec
10:34:29,9,-047,-089,454 KBytes,3.72 Mbits/sec
10:34:30,9,-047,-091,474 KBytes,3.88 Mbits/sec
10:34:31,9,-047,-090,677 KBytes,5.55 Mbits/sec
10:34:32,9,-047,-088,735 KBytes,6.02 Mbits/sec
10:34:33,9,-047,-085,641 KBytes,5.25 Mbits/sec
10:34:34,9,-047,-084,775 KBytes,6.35 Mbits/sec
10:34:35,9,-047,-086,568 KBytes,4.66 Mbits/sec
10:34:37,9,-050,-089,387 KBytes,3.17 Mbits/sec
10:34:38,9,-047,-090,379 KBytes,3.10 Mbits/sec
10:34:39,8,-047,-090,352 KBytes,2.88 Mbits/sec
10:34:40,8,-046,-088,387 KBytes,3.17 Mbits/sec
10:34:41,8,-047,-088,328 KBytes,2.69 Mbits/sec
10:34:41,8,-047,-087,450 KBytes,3.68 Mbits/sec
10:34:42,8,-046,-087,643 KBytes,5.27 Mbits/sec
10:34:43,8,-045,-087,619 KBytes,5.07 Mbits/sec
10:34:44,8,-044,-088,515 KBytes,4.22 Mbits/sec
10:34:45,8,-045,-088,475 KBytes,3.89 Mbits/sec
10:34:46,8,-045,-087,522 KBytes,4.28 Mbits/sec
10:34:47,8,-043,-087,662 KBytes,5.42 Mbits/sec
10:34:48,8,-043,-086,209 KBytes,1.71 Mbits/sec
10:34:49,8,-044,-086,97.6 KBytes,800 Kbits/sec
10:34:50,7,-045,-086,109 KBytes,892 Kbits/sec
10:34:51,7,-043,-087,160 KBytes,1.31 Mbits/sec
10:34:52,7,-041,-088,276 KBytes,2.26 Mbits/sec
10:34:54,7,-043,-089,303 KBytes,2.48 Mbits/sec
10:34:55,7,-042,-090,329 KBytes,2.70 Mbits/sec
10:34:56,7,-042,-090,1.41 KBytes,11.6 Kbits/sec
10:34:57,7,-044,-091,0.00 Bytes,0.00 bits/sec
10:34:58,7,-045,-089,0.00 Bytes,0.00 bits/sec
10:34:59,7,-042,-089,898 KBytes,7.36 Mbits/sec
10:34:59,7,-042,-089,46.7 KBytes,4.20 Mbits/sec
10:34:59,7,-042,-089,12.3 MBytes,3.43 Mbits/sec
10:34:59,7,-042,-089,12.2 MBytes,3.40 Mbits/sec
10:35:10,6,-041,-087,1.17 MBytes,9.79 Mbits/sec
10:35:11,6,-041,-088,1.31 MBytes,11.0 Mbits/sec
10:35:11,6,-041,-088,1024 KBytes,8.39 Mbits/sec
10:35:12,6,-041,-088,542 KBytes,4.44 Mbits/sec
10:35:13,5,-041,-087,795 KBytes,6.51 Mbits/sec
10:35:15,5,-041,-085,1.09 MBytes,9.13 Mbits/sec
10:35:16,5,-040,-086,1.01 MBytes,8.43 Mbits/sec
10:35:17,5,-040,-087,1.13 MBytes,9.49 Mbits/sec
10:35:18,5,-040,-088,993 KBytes,8.13 Mbits/sec
10:35:19,5,-040,-090,1.17 MBytes,9.84 Mbits/sec
10:35:20,5,-040,-089,1.43 MBytes,12.0 Mbits/sec
10:35:21,5,-040,-088,1.27 MBytes,10.6 Mbits/sec
10:35:22,5,-040,-088,1.30 MBytes,10.9 Mbits/sec
10:35:23,5,-040,-086,902 KBytes,7.39 Mbits/sec
10:35:24,5,-040,-084,986 KBytes,8.07 Mbits/sec
10:35:25,4,-040,-083,1.22 MBytes,10.3 Mbits/sec
10:35:26,4,-040,-083,1003 KBytes,8.21 Mbits/sec
10:35:27,4,-039,-086,1.00 MBytes,8.40 Mbits/sec
10:35:28,4,-039,-088,1.21 MBytes,10.2 Mbits/sec
10:35:29,4,-039,-089,1.18 MBytes,9.94 Mbits/sec
10:35:29,4,-039,-089,963 KBytes,7.89 Mbits/sec
10:35:30,4,-039,-088,747 KBytes,6.12 Mbits/sec
10:35:31,4,-041,-086,761 KBytes,6.23 Mbits/sec
10:35:33,4,-039,-084,959 KBytes,7.85 Mbits/sec
10:35:34,4,-040,-081,1.07 MBytes,8.94 Mbits/sec
10:35:35,4,-040,-079,1.13 MBytes,9.48 Mbits/sec
10:35:36,4,-039,-079,906 KBytes,7.43 Mbits/sec
10:35:37,3,-041,-078,687 KBytes,5.63 Mbits/sec
10:35:38,3,-040,-075,503 KBytes,4.12 Mbits/sec
10:35:39,3,-040,-074,570 KBytes,4.67 Mbits/sec
10:35:39,3,-040,-074,41.0 KBytes,9.51 Mbits/sec
10:35:39,3,-040,-074,30.0 MBytes,8.37 Mbits/sec
10:35:39,3,-040,-074,29.8 MBytes,8.32 Mbits/sec
10:35:51,2,-038,-084,553 KBytes,4.53 Mbits/sec
10:35:51,2,-038,-084,731 KBytes,5.99 Mbits/sec
10:35:52,2,-038,-088,913 KBytes,7.48 Mbits/sec
10:35:54,2,-038,-089,1.30 MBytes,10.9 Mbits/sec
10:35:55,2,-037,-088,1.18 MBytes,9.94 Mbits/sec
10:35:56,2,-038,-087,1.52 MBytes,12.8 Mbits/sec
10:35:57,2,-037,-085,1.61 MBytes,13.5 Mbits/sec
10:35:58,2,-037,-083,1.93 MBytes,16.2 Mbits/sec
10:35:59,2,-037,-084,1.80 MBytes,15.1 Mbits/sec
10:36:00,1,-037,-087,1.59 MBytes,13.3 Mbits/sec
10:36:01,1,-037,-089,1.29 MBytes,10.8 Mbits/sec
10:36:02,1,-036,-090,1.67 MBytes,14.0 Mbits/sec
10:36:03,1,-036,-089,1.32 MBytes,11.1 Mbits/sec
10:36:04,1,-036,-088,1.41 MBytes,11.9 Mbits/sec
10:36:05,1,-036,-086,872 KBytes,7.14 Mbits/sec
10:36:06,1,-036,-088,1.77 MBytes,14.9 Mbits/sec
10:36:07,1,-036,-088,1.38 MBytes,11.5 Mbits/sec
10:36:08,1,-036,-089,1.12 MBytes,9.41 Mbits/sec
10:36:08,1,-036,-089,1.58 MBytes,13.2 Mbits/sec
10:36:09,1,-036,-090,1.42 MBytes,11.9 Mbits/sec
10:36:11,1,-036,-090,1.01 MBytes,8.51 Mbits/sec
10:36:12,0,-036,-089,1.31 MBytes,11.0 Mbits/sec
10:36:13,0,-036,-089,810 KBytes,6.64 Mbits/sec
10:36:14,0,-035,-088,1.14 MBytes,9.60 Mbits/sec
10:36:15,0,-036,-089,923 KBytes,7.56 Mbits/sec
10:36:16,0,-036,-090,1.10 MBytes,9.23 Mbits/sec
10:36:17,0,-035,-089,1.04 MBytes,8.72 Mbits/sec
10:36:18,0,-036,-087,1.06 MBytes,8.86 Mbits/sec
10:36:19,0,-036,-087,727 KBytes,5.95 Mbits/sec
10:36:20,0,-036,-086,1.20 MBytes,10.1 Mbits/sec
10:36:20,0,-036,-086,70.7 KBytes,4.99 Mbits/sec
10:36:20,0,-036,-086,38.2 MBytes,10.6 Mbits/sec
10:36:20,0,-036,-086,37.2 MBytes,10.4 Mbits/sec
10:36:32,1,-036,-088,1.21 MBytes,10.1 Mbits/sec
10:36:33,1,-036,-090,1.14 MBytes,9.57 Mbits/sec
10:36:34,1,-036,-090,1.55 MBytes,13.0 Mbits/sec
10:36:35,2,-036,-089,1.43 MBytes,12.0 Mbits/sec
10:36:36,2,-037,-087,1.62 MBytes,13.6 Mbits/sec
10:36:37,2,-037,-085,1.43 MBytes,12.0 Mbits/sec
10:36:38,2,-037,-084,1.04 MBytes,8.72 Mbits/sec
10:36:38,2,-037,-084,1.71 MBytes,14.3 Mbits/sec
10:36:39,2,-037,-087,1.66 MBytes,13.9 Mbits/sec
10:36:40,2,-037,-087,1.54 MBytes,12.9 Mbits/sec
10:36:41,2,-037,-087,946 KBytes,7.75 Mbits/sec
10:36:42,2,-037,-087,1.07 MBytes,8.98 Mbits/sec
10:36:43,2,-037,-088,1.02 MBytes,8.53 Mbits/sec
10:36:44,2,-037,-087,1.16 MBytes,9.74 Mbits/sec
10:36:45,2,-037,-087,1.23 MBytes,10.4 Mbits/sec
10:36:47,3,-037,-087,1.10 MBytes,9.23 Mbits/sec
10:36:48,3,-038,-088,1.17 MBytes,9.78 Mbits/sec
10:36:49,3,-038,-088,1.35 MBytes,11.3 Mbits/sec
10:36:50,3,-038,-087,520 KBytes,4.26 Mbits/sec
10:36:51,3,-038,-086,335 KBytes,2.75 Mbits/sec
10:36:52,3,-038,-084,390 KBytes,3.20 Mbits/sec
10:36:53,3,-039,-083,146 KBytes,1.19 Mbits/sec
10:36:54,3,-038,-084,1.30 MBytes,10.9 Mbits/sec
10:36:54,3,-038,-084,1.31 MBytes,11.0 Mbits/sec
10:36:55,3,-038,-085,843 KBytes,6.90 Mbits/sec
10:36:56,3,-038,-086,891 KBytes,7.30 Mbits/sec
10:36:57,3,-038,-085,1.20 MBytes,10.1 Mbits/sec
10:36:58,4,-038,-084,1.28 MBytes,10.8 Mbits/sec
10:36:59,4,-039,-085,1.29 MBytes,10.8 Mbits/sec
